date,state,district,pincode,age_0_5,age_5_17,age_18_greater
14-06-2025,Uttar Pradesh,Etah,207301,2,1,0
14-06-2025,Uttar Pradesh,Etah,207302,5,0,0
16-06-2025,Uttar Pradesh,Etah,207244,1,2,0
16-06-2025,Uttar Pradesh,Etah,207248,2,0,0
17-06-2025,Uttar Pradesh,Etah,207122,0,1,0
17-06-2025,Uttar Pradesh,Etah,207249,10,19,1
17-06-2025,Uttar Pradesh,Etah,207250,2,1,0
17-06-2025,Uttar Pradesh,Etah,207302,6,5,0
18-06-2025,Uttar Pradesh,Etah,207001,12,9,2
18-06-2025,Uttar Pradesh,Etah,207121,3,6,0
19-06-2025,Uttar Pradesh,Etah,207248,2,2,0
19-06-2025,Uttar Pradesh,Etah,207301,0,2,1
date,state,district,pincode,age_0_5,age_5_17,age_18_greater
03-09-2025,Uttar Pradesh,Deoria,274202,5,9,0
03-09-2025,Uttar Pradesh,Deoria,274604,2,2,0
03-09-2025,Uttar Pradesh,Deoria,274701,6,4,0
02-09-2025,Uttar Pradesh,Deoria,274405,5,4,0
02-09-2025,Uttar Pradesh,Deoria,274408,4,4,0
02-09-2025,Uttar Pradesh,Deoria,274501,8,2,0
02-09-2025,Uttar Pradesh,Deoria,274506,4,1,0
01-09-2025,Uttar Pradesh,Deoria,274201,3,2,0
01-09-2025,Uttar Pradesh,Deoria,274208,1,2,0
01-09-2025,Uttar Pradesh,Deoria,274501,4,2,0
01-09-2025,Uttar Pradesh,Deoria,274509,4,5,0
01-09-2025,Uttar Pradesh,Deoria,274604,1,3,0
06-09-2025,Uttar Pradesh,Deoria,274001,21,22,0
06-09-2025,Uttar Pradesh,Deoria,274206,0,2,0
05-09-2025,Uttar Pradesh,Deoria,274182,2,1,0
05-09-2025,Uttar Pradesh,Deoria,274202,0,1,0
05-09-2025,Uttar Pradesh,Deoria,274509,1,0,0
05-09-2025,Uttar Pradesh,Deoria,274602,1,0,0
04-09-2025,Uttar Pradesh,Deoria,274704,1,1,0
04-09-2025,Uttar Pradesh,Deoria,274705,2,2,0
07-09-2025,Uttar Pradesh,Deoria,274202,0,4,0
07-09-2025,Uttar Pradesh,Deoria,274205,2,0,0
07-09-2025,Uttar Pradesh,Deoria,274206,0,2,0
09-09-2025,Uttar Pradesh,Deoria,274204,15,6,0
09-09-2025,Uttar Pradesh,Deoria,274505,2,1,0
09-09-2025,Uttar Pradesh,Deoria,274704,0,2,0
08-09-2025,Uttar Pradesh,Deoria,274205,2,0,0
08-09-2025,Uttar Pradesh,Deoria,274206,0,4,0
08-09-2025,Uttar Pradesh,Deoria,274208,6,2,0
08-09-2025,Uttar Pradesh,Deoria,274405,2,2,0
08-09-2025,Uttar Pradesh,Deoria,274509,8,4,0
08-09-2025,Uttar Pradesh,Deoria,274601,1,0,0
08-09-2025,Uttar Pradesh,Deoria,274703,2,1,0
10-09-2025,Uttar Pradesh,Deoria,274182,0,2,0
10-09-2025,Uttar Pradesh,Deoria,274205,4,5,0
10-09-2025,Uttar Pradesh,Deoria,274408,3,3,0
10-09-2025,Uttar Pradesh,Deoria,274501,4,0,0
10-09-2025,Uttar Pradesh,Deoria,274506,2,1,0
10-09-2025,Uttar Pradesh,Deoria,274602,1,2,0
10-09-2025,Uttar Pradesh,Deoria,274604,6,2,0
11-09-2025,Uttar Pradesh,Deoria,274206,0,1,0
11-09-2025,Uttar Pradesh,Deoria,274405,5,2,0
11-09-2025,Uttar Pradesh,Deoria,274502,3,6,0
11-09-2025,Uttar Pradesh,Deoria,274601,1,1,0
11-09-2025,Uttar Pradesh,Deoria,274701,1,1,0
14-09-2025,Uttar Pradesh,Deoria,274182,1,1,0
14-09-2025,Uttar Pradesh,Deoria,274202,1,0,0
14-09-2025,Uttar Pradesh,Deoria,274204,9,3,0
14-09-2025,Uttar Pradesh,Deoria,274206,1,0,0
14-09-2025,Uttar Pradesh,Deoria,274208,3,2,0
14-09-2025,Uttar Pradesh,Deoria,274405,2,5,0
14-09-2025,Uttar Pradesh,Deoria,274505,1,0,0
14-09-2025,Uttar Pradesh,Deoria,274604,1,0,0
12-09-2025,Uttar Pradesh,Deoria,274182,3,0,0
12-09-2025,Uttar Pradesh,Deoria,274208,7,6,0
12-09-2025,Uttar Pradesh,Deoria,274506,2,0,0
12-09-2025,Uttar Pradesh,Deoria,274604,1,3,0
12-09-2025,Uttar Pradesh,Deoria,274702,6,4,0
12-09-2025,Uttar Pradesh,Deoria,274704,1,6,0
13-09-2025,Uttar Pradesh,Deoria,274208,0,1,0
13-09-2025,Uttar Pradesh,Deoria,274408,5,7,0
13-09-2025,Uttar Pradesh,Deoria,274508,1,3,0
13-09-2025,Uttar Pradesh,Deoria,274701,4,2,0
13-09-2025,Uttar Pradesh,Deoria,274705,0,4,0
15-09-2025,Uttar Pradesh,Deoria,274201,1,0,0
15-09-2025,Uttar Pradesh,Deoria,274208,2,0,0
15-09-2025,Uttar Pradesh,Deoria,274508,0,3,0
17-09-2025,Uttar Pradesh,Deoria,274201,5,6,0
17-09-2025,Uttar Pradesh,Deoria,274505,2,3,0
17-09-2025,Uttar Pradesh,Deoria,274601,3,3,0
17-09-2025,Uttar Pradesh,Deoria,274702,4,6,0
17-09-2025,Uttar Pradesh,Deoria,274703,3,1,0
16-09-2025,Uttar Pradesh,Deoria,274506,5,7,0
16-09-2025,Uttar Pradesh,Deoria,274601,2,2,0
16-09-2025,Uttar Pradesh,Deoria,274702,0,1,0
19-09-2025,Uttar Pradesh,Deoria,274202,2,2,0
19-09-2025,Uttar Pradesh,Deoria,274206,2,0,0
19-09-2025,Uttar Pradesh,Deoria,274405,5,0,0
19-09-2025,Uttar Pradesh,Deoria,274502,2,1,0
19-09-2025,Uttar Pradesh,Deoria,274604,2,0,0
18-09-2025,Uttar Pradesh,Deoria,274201,0,2,0
18-09-2025,Uttar Pradesh,Deoria,274501,2,4,0
18-09-2025,Uttar Pradesh,Deoria,274502,3,2,0
18-09-2025,Uttar Pradesh,Deoria,274603,1,4,0
18-09-2025,Uttar Pradesh,Deoria,274701,1,0,0
18-09-2025,Uttar Pradesh,Deoria,274704,1,1,0
22-09-2025,Uttar Pradesh,Deoria,274205,3,1,0
22-09-2025,Uttar Pradesh,Deoria,274206,0,2,0
22-09-2025,Uttar Pradesh,Deoria,274702,3,4,0
20-09-2025,Uttar Pradesh,Deoria,274204,4,3,0
20-09-2025,Uttar Pradesh,Deoria,274505,2,6,0
20-09-2025,Uttar Pradesh,Deoria,274508,0,2,0
21-09-2025,Uttar Pradesh,Deoria,274205,0,1,0
21-09-2025,Uttar Pradesh,Deoria,274208,1,2,0
21-09-2025,Uttar Pradesh,Deoria,274408,0,1,0
21-09-2025,Uttar Pradesh,Deoria,274509,1,0,0
21-09-2025,Uttar Pradesh,Deoria,274702,0,1,0
25-09-2025,Uttar Pradesh,Deoria,274601,0,2,0
25-09-2025,Uttar Pradesh,Deoria,274704,1,3,0
24-09-2025,Uttar Pradesh,Deoria,274201,1,14,0
24-09-2025,Uttar Pradesh,Deoria,274202,0,2,0
24-09-2025,Uttar Pradesh,Deoria,274705,1,2,0
23-09-2025,Uttar Pradesh,Deoria,274001,6,7,0
23-09-2025,Uttar Pradesh,Deoria,274182,0,4,0
23-09-2025,Uttar Pradesh,Deoria,274204,3,5,0
23-09-2025,Uttar Pradesh,Deoria,274405,3,2,0
27-09-2025,Uttar Pradesh,Deoria,274001,3,3,0
27-09-2025,Uttar Pradesh,Deoria,274404,0,2,0
27-09-2025,Uttar Pradesh,Deoria,274508,0,1,0
28-09-2025,Uttar Pradesh,Deoria,274206,0,1,0
29-09-2025,Uttar Pradesh,Deoria,274001,2,2,0
29-09-2025,Uttar Pradesh,Deoria,274202,0,1,0
29-09-2025,Uttar Pradesh,Deoria,274203,0,1,0
26-09-2025,Uttar Pradesh,Deoria,274204,1,4,0
26-09-2025,Uttar Pradesh,Deoria,274702,1,4,0
30-09-2025,Uttar Pradesh,Deoria,274405,0,1,0
26-10-2025,Uttar Pradesh,Deoria,274204,1,3,0
26-10-2025,Uttar Pradesh,Deoria,274206,0,2,0
26-10-2025,Uttar Pradesh,Deoria,274404,1,0,0
26-10-2025,Uttar Pradesh,Deoria,274502,1,0,0
26-10-2025,Uttar Pradesh,Deoria,274603,0,1,0
26-10-2025,Uttar Pradesh,Deoria,274704,1,0,0
13-10-2025,Uttar Pradesh,Deoria,274208,4,0,0
13-10-2025,Uttar Pradesh,Deoria,274405,4,10,0
13-10-2025,Uttar Pradesh,Deoria,274508,3,3,0
13-10-2025,Uttar Pradesh,Deoria,274604,0,4,0
13-10-2025,Uttar Pradesh,Deoria,274701,3,9,0
13-10-2025,Uttar Pradesh,Deoria,274703,2,2,0
16-10-2025,Uttar Pradesh,Deoria,274182,1,1,0
16-10-2025,Uttar Pradesh,Deoria,274205,1,1,0
15-10-2025,Uttar Pradesh,Deoria,274202,2,7,0
15-10-2025,Uttar Pradesh,Deoria,274501,2,3,0
15-10-2025,Uttar Pradesh,Deoria,274604,0,1,0
15-10-2025,Uttar Pradesh,Deoria,274703,0,1,0
17-10-2025,Uttar Pradesh,Deoria,274404,3,4,0
17-10-2025,Uttar Pradesh,Deoria,274501,4,10,0
17-10-2025,Uttar Pradesh,Deoria,274701,2,5,0
17-10-2025,Uttar Pradesh,Deoria,274703,2,2,0
18-10-2025,Uttar Pradesh,Deoria,274404,2,5,1
18-10-2025,Uttar Pradesh,Deoria,274405,4,2,0
18-10-2025,Uttar Pradesh,Deoria,274602,0,1,0
18-10-2025,Uttar Pradesh,Deoria,274702,2,0,0
19-10-2025,Uttar Pradesh,Deoria,274001,15,16,0
19-10-2025,Uttar Pradesh,Deoria,274204,7,7,0
19-10-2025,Uttar Pradesh,Deoria,274205,4,1,0
19-10-2025,Uttar Pradesh,Deoria,274206,0,4,0
19-10-2025,Uttar Pradesh,Deoria,274208,0,1,0
19-10-2025,Uttar Pradesh,Deoria,274408,3,3,0
19-10-2025,Uttar Pradesh,Deoria,274502,4,3,0
19-10-2025,Uttar Pradesh,Deoria,274602,2,0,0
19-10-2025,Uttar Pradesh,Deoria,274603,1,1,0
19-10-2025,Uttar Pradesh,Deoria,274704,1,0,0
24-10-2025,Uttar Pradesh,Deoria,274201,0,2,0
24-10-2025,Uttar Pradesh,Deoria,274501,1,1,0
24-10-2025,Uttar Pradesh,Deoria,274505,2,0,0
24-10-2025,Uttar Pradesh,Deoria,274506,1,0,0
24-10-2025,Uttar Pradesh,Deoria,274602,0,2,0
24-10-2025,Uttar Pradesh,Deoria,274701,0,1,0
21-10-2025,Uttar Pradesh,Deoria,274001,1,5,0
21-10-2025,Uttar Pradesh,Deoria,274702,0,0,1
20-10-2025,Uttar Pradesh,Deoria,274205,0,1,0
20-10-2025,Uttar Pradesh,Deoria,274509,0,1,0
25-10-2025,Uttar Pradesh,Deoria,274182,1,0,0
25-10-2025,Uttar Pradesh,Deoria,274404,1,0,0
25-10-2025,Uttar Pradesh,Deoria,274502,4,1,0
25-10-2025,Uttar Pradesh,Deoria,274704,0,2,0
25-10-2025,Uttar Pradesh,Deoria,274705,1,5,0
27-10-2025,Uttar Pradesh,Deoria,274182,1,1,0
27-10-2025,Uttar Pradesh,Deoria,274204,0,5,0
27-10-2025,Uttar Pradesh,Deoria,274505,1,0,0
29-10-2025,Uttar Pradesh,Deoria,274404,1,6,0
29-10-2025,Uttar Pradesh,Deoria,274502,0,1,0
29-10-2025,Uttar Pradesh,Deoria,274602,1,1,0
28-10-2025,Uttar Pradesh,Deoria,274204,0,1,0
28-10-2025,Uttar Pradesh,Deoria,274208,1,0,0
28-10-2025,Uttar Pradesh,Deoria,274506,0,2,0
28-10-2025,Uttar Pradesh,Deoria,274702,0,1,0
05-11-2025,Uttar Pradesh,Deoria,274201,3,4,0
05-11-2025,Uttar Pradesh,Deoria,274501,6,4,0
05-11-2025,Uttar Pradesh,Deoria,274603,2,0,0
06-11-2025,Uttar Pradesh,Deoria,274001,9,4,0
06-11-2025,Uttar Pradesh,Deoria,274208,1,1,0
06-11-2025,Uttar Pradesh,Deoria,274408,0,2,1
04-11-2025,Uttar Pradesh,Deoria,274604,1,0,0
07-11-2025,Uttar Pradesh,Deoria,274182,0,1,0
07-11-2025,Uttar Pradesh,Deoria,274201,1,2,0
07-11-2025,Uttar Pradesh,Deoria,274505,0,1,0
07-11-2025,Uttar Pradesh,Deoria,274509,1,1,0
10-11-2025,Uttar Pradesh,Deoria,274205,2,2,0
10-11-2025,Uttar Pradesh,Deoria,274208,0,2,0
10-11-2025,Uttar Pradesh,Deoria,274405,3,3,0
10-11-2025,Uttar Pradesh,Deoria,274802,0,1,0
08-11-2025,Uttar Pradesh,Deoria,274501,5,3,0
08-11-2025,Uttar Pradesh,Deoria,274509,2,0,0
08-11-2025,Uttar Pradesh,Deoria,274602,1,0,0
09-11-2025,Uttar Pradesh,Deoria,274001,10,6,0
09-11-2025,Uttar Pradesh,Deoria,274182,2,2,0
09-11-2025,Uttar Pradesh,Deoria,274205,4,1,0
09-11-2025,Uttar Pradesh,Deoria,274206,1,1,0
09-11-2025,Uttar Pradesh,Deoria,274602,3,0,0
09-11-2025,Uttar Pradesh,Deoria,274704,0,2,0
13-11-2025,Uttar Pradesh,Deoria,274201,0,6,0
13-11-2025,Uttar Pradesh,Deoria,274404,3,4,0
13-11-2025,Uttar Pradesh,Deoria,274505,1,2,0
13-11-2025,Uttar Pradesh,Deoria,274604,2,0,0
12-11-2025,Uttar Pradesh,Deoria,274001,1,7,0
12-11-2025,Uttar Pradesh,Deoria,274208,0,1,0
12-11-2025,Uttar Pradesh,Deoria,274505,0,2,0
12-11-2025,Uttar Pradesh,Deoria,274702,2,10,0
14-11-2025,Uttar Pradesh,Deoria,274206,1,0,0
30-10-2025,Uttar Pradesh,Deoria,274001,10,25,0
30-10-2025,Uttar Pradesh,Deoria,274203,0,1,0
30-10-2025,Uttar Pradesh,Deoria,274505,4,2,0
30-10-2025,Uttar Pradesh,Deoria,274603,2,2,0
30-10-2025,Uttar Pradesh,Deoria,274604,0,1,0
31-10-2025,Uttar Pradesh,Deoria,274182,0,1,0
31-10-2025,Uttar Pradesh,Deoria,274202,2,0,0
31-10-2025,Uttar Pradesh,Deoria,274205,1,0,0
31-10-2025,Uttar Pradesh,Deoria,274705,0,4,0
01-11-2025,Uttar Pradesh,Deoria,274404,2,0,2
02-11-2025,Uttar Pradesh,Deoria,274208,0,5,0
02-11-2025,Uttar Pradesh,Deoria,274404,3,8,0
02-11-2025,Uttar Pradesh,Deoria,274602,6,1,0
03-11-2025,Uttar Pradesh,Deoria,274505,1,0,0
03-11-2025,Uttar Pradesh,Deoria,274602,0,1,0
03-11-2025,Uttar Pradesh,Deoria,274704,1,0,0
11-11-2025,Uttar Pradesh,Deoria,274001,6,11,0
11-11-2025,Uttar Pradesh,Deoria,274182,2,2,0
11-11-2025,Uttar Pradesh,Deoria,274202,3,3,1
11-11-2025,Uttar Pradesh,Deoria,274204,1,7,0
11-11-2025,Uttar Pradesh,Deoria,274703,0,1,0
11-11-2025,Uttar Pradesh,Deoria,274705,1,0,0
15-11-2025,Uttar Pradesh,Deoria,274001,17,24,0
15-11-2025,Uttar Pradesh,Deoria,274182,3,1,0
15-11-2025,Uttar Pradesh,Deoria,274204,6,12,0
15-11-2025,Uttar Pradesh,Deoria,274205,2,2,0
15-11-2025,Uttar Pradesh,Deoria,274502,4,5,0
15-11-2025,Uttar Pradesh,Deoria,274601,3,4,0
18-11-2025,Uttar Pradesh,Deoria,274202,6,3,0
18-11-2025,Uttar Pradesh,Deoria,274408,3,2,0
18-11-2025,Uttar Pradesh,Deoria,274702,8,4,0
18-11-2025,Uttar Pradesh,Deoria,274704,3,1,0
16-11-2025,Uttar Pradesh,Deoria,274202,6,3,0
16-11-2025,Uttar Pradesh,Deoria,274204,5,8,0
16-11-2025,Uttar Pradesh,Deoria,274506,0,1,1
16-11-2025,Uttar Pradesh,Deoria,274703,1,2,0
17-11-2025,Uttar Pradesh,Deoria,274201,2,1,0
17-11-2025,Uttar Pradesh,Deoria,274204,1,2,0
17-11-2025,Uttar Pradesh,Deoria,274208,1,0,0
17-11-2025,Uttar Pradesh,Deoria,274506,0,1,0
17-11-2025,Uttar Pradesh,Deoria,274509,1,3,3
19-11-2025,Uttar Pradesh,Deoria,274001,16,16,0
19-11-2025,Uttar Pradesh,Deoria,274202,10,9,0
19-11-2025,Uttar Pradesh,Deoria,274203,2,0,0
19-11-2025,Uttar Pradesh,Deoria,274404,9,11,0
19-11-2025,Uttar Pradesh,Deoria,274509,9,9,0
19-11-2025,Uttar Pradesh,Deoria,274601,4,5,0
19-11-2025,Uttar Pradesh,Deoria,274603,4,7,0
15-12-2025,Uttar Pradesh,Deoria,274203,2,1,0
15-12-2025,Uttar Pradesh,Deoria,274204,14,7,0
15-12-2025,Uttar Pradesh,Deoria,274505,7,5,0
15-12-2025,Uttar Pradesh,Deoria,274603,1,0,0
15-12-2025,Uttar Pradesh,Deoria,274604,2,3,0
15-12-2025,Uttar Pradesh,Deoria,274704,0,2,0
25-11-2025,Uttar Pradesh,Deoria,274205,1,0,0
25-11-2025,Uttar Pradesh,Deoria,274502,1,2,0
25-11-2025,Uttar Pradesh,Deoria,274508,2,1,0
25-11-2025,Uttar Pradesh,Deoria,274601,2,1,0
25-11-2025,Uttar Pradesh,Deoria,274603,2,0,0
25-11-2025,Uttar Pradesh,Deoria,274701,3,0,0
25-11-2025,Uttar Pradesh,Deoria,274704,2,0,0
25-11-2025,Uttar Pradesh,Deoria,274705,2,0,0
22-12-2025,Uttar Pradesh,Deoria,274204,15,0,0
22-12-2025,Uttar Pradesh,Deoria,274408,5,1,0
22-12-2025,Uttar Pradesh,Deoria,274509,0,1,0
22-12-2025,Uttar Pradesh,Deoria,274601,3,0,0
22-12-2025,Uttar Pradesh,Deoria,274604,1,0,0
21-12-2025,Uttar Pradesh,Deoria,274204,1,0,0
21-12-2025,Uttar Pradesh,Deoria,274509,4,0,0
21-12-2025,Uttar Pradesh,Deoria,274604,1,0,0
21-12-2025,Uttar Pradesh,Deoria,274701,2,0,0
24-12-2025,Uttar Pradesh,Deoria,274001,4,8,0
24-12-2025,Uttar Pradesh,Deoria,274208,0,1,0
24-12-2025,Uttar Pradesh,Deoria,274405,1,1,0
24-12-2025,Uttar Pradesh,Deoria,274408,1,3,1
24-12-2025,Uttar Pradesh,Deoria,274502,1,0,0
24-12-2025,Uttar Pradesh,Deoria,274603,2,2,0
23-12-2025,Uttar Pradesh,Deoria,274182,1,0,0
23-12-2025,Uttar Pradesh,Deoria,274202,1,0,0
23-12-2025,Uttar Pradesh,Deoria,274405,3,0,0
23-12-2025,Uttar Pradesh,Deoria,274502,3,0,0
23-12-2025,Uttar Pradesh,Deoria,274703,1,0,0
25-12-2025,Uttar Pradesh,Deoria,274204,1,2,0
25-12-2025,Uttar Pradesh,Deoria,274205,3,3,0
25-12-2025,Uttar Pradesh,Deoria,274208,2,0,0
25-12-2025,Uttar Pradesh,Deoria,274405,0,2,0
25-12-2025,Uttar Pradesh,Deoria,274506,0,1,0
26-12-2025,Uttar Pradesh,Deoria,274182,1,0,0
26-12-2025,Uttar Pradesh,Deoria,274404,2,2,0
26-12-2025,Uttar Pradesh,Deoria,274405,1,3,0
26-12-2025,Uttar Pradesh,Deoria,274508,2,0,0
26-12-2025,Uttar Pradesh,Deoria,274604,1,0,0
28-12-2025,Uttar Pradesh,Deoria,274204,4,0,0
28-12-2025,Uttar Pradesh,Deoria,274404,3,1,0
28-12-2025,Uttar Pradesh,Deoria,274405,1,1,0
28-12-2025,Uttar Pradesh,Deoria,274502,2,0,1
27-12-2025,Uttar Pradesh,Deoria,274502,2,0,0
27-12-2025,Uttar Pradesh,Deoria,274506,1,0,0
27-12-2025,Uttar Pradesh,Deoria,274705,1,1,0
29-12-2025,Uttar Pradesh,Deoria,274701,4,0,0
29-12-2025,Uttar Pradesh,Deoria,274702,2,2,0
31-12-2025,Uttar Pradesh,Deoria,274201,5,10,0
31-12-2025,Uttar Pradesh,Deoria,274203,1,0,0
31-12-2025,Uttar Pradesh,Deoria,274408,2,15,0
31-12-2025,Uttar Pradesh,Deoria,274601,1,2,0
31-12-2025,Uttar Pradesh,Deoria,274703,1,3,0
01-01-2026,Uttar Pradesh,Deoria,274201,10,7,0
01-01-2026,Uttar Pradesh,Deoria,274404,2,8,0
01-01-2026,Uttar Pradesh,Deoria,274509,8,14,0
01-01-2026,Uttar Pradesh,Deoria,274604,1,2,0
01-01-2026,Uttar Pradesh,Deoria,274701,5,12,0
02-01-2026,Uttar Pradesh,Deoria,274001,8,16,1
02-01-2026,Uttar Pradesh,Deoria,274204,4,4,0
02-01-2026,Uttar Pradesh,Deoria,274205,1,4,0
02-01-2026,Uttar Pradesh,Deoria,274509,4,7,1
02-01-2026,Uttar Pradesh,Deoria,274701,1,7,0
03-01-2026,Uttar Pradesh,Deoria,274182,0,3,0
03-01-2026,Uttar Pradesh,Deoria,274202,0,3,1
03-01-2026,Uttar Pradesh,Deoria,274508,0,2,0
03-01-2026,Uttar Pradesh,Deoria,274601,0,1,0
03-01-2026,Uttar Pradesh,Deoria,274701,0,2,0
03-01-2026,Uttar Pradesh,Deoria,274705,0,2,0
09-06-2025,Uttar Pradesh,Deoria,274201,2,4,0
09-06-2025,Uttar Pradesh,Deoria,274206,7,2,0
09-06-2025,Uttar Pradesh,Deoria,274501,6,7,0
09-06-2025,Uttar Pradesh,Deoria,274502,0,1,0
09-06-2025,Uttar Pradesh,Deoria,274603,0,2,0
10-06-2025,Uttar Pradesh,Deoria,274201,2,8,0
10-06-2025,Uttar Pradesh,Deoria,274502,1,5,0
11-06-2025,Uttar Pradesh,Deoria,274201,0,8,0
11-06-2025,Uttar Pradesh,Deoria,274505,0,1,0
11-06-2025,Uttar Pradesh,Deoria,274601,0,1,1
11-06-2025,Uttar Pradesh,Deoria,274602,0,3,0
13-06-2025,Uttar Pradesh,Deoria,274201,3,3,0
13-06-2025,Uttar Pradesh,Deoria,274404,1,7,0
13-06-2025,Uttar Pradesh,Deoria,274601,1,0,0
13-06-2025,Uttar Pradesh,Deoria,274604,0,1,0
13-06-2025,Uttar Pradesh,Deoria,274702,6,6,0
12-06-2025,Uttar Pradesh,Deoria,274202,4,6,0
12-06-2025,Uttar Pradesh,Deoria,274205,1,5,0
12-06-2025,Uttar Pradesh,Deoria,274408,1,1,0
12-06-2025,Uttar Pradesh,Deoria,274502,2,1,0
12-06-2025,Uttar Pradesh,Deoria,274701,1,2,0
12-06-2025,Uttar Pradesh,Deoria,274705,0,3,0
14-06-2025,Uttar Pradesh,Deoria,274208,3,3,1
14-06-2025,Uttar Pradesh,Deoria,274603,1,0,0
16-06-2025,Uttar Pradesh,Deoria,274206,0,4,0
16-06-2025,Uttar Pradesh,Deoria,274208,5,12,1
16-06-2025,Uttar Pradesh,Deoria,274405,2,5,0
16-06-2025,Uttar Pradesh,Deoria,274501,1,0,0
16-06-2025,Uttar Pradesh,Deoria,274601,2,1,0
16-06-2025,Uttar Pradesh,Deoria,274604,1,2,0
16-06-2025,Uttar Pradesh,Deoria,274701,1,3,0
15-06-2025,Uttar Pradesh,Deoria,274204,1,0,0
15-06-2025,Uttar Pradesh,Deoria,274602,0,1,0
15-06-2025,Uttar Pradesh,Deoria,274704,1,0,0
18-06-2025,Uttar Pradesh,Deoria,274204,6,6,0
18-06-2025,Uttar Pradesh,Deoria,274208,3,9,0
18-06-2025,Uttar Pradesh,Deoria,274405,2,7,0
18-06-2025,Uttar Pradesh,Deoria,274501,4,3,0
18-06-2025,Uttar Pradesh,Deoria,274702,0,1,0
18-06-2025,Uttar Pradesh,Deoria,274704,0,2,0
19-06-2025,Uttar Pradesh,Deoria,274603,3,7,0
19-06-2025,Uttar Pradesh,Deoria,274604,0,2,0
19-06-2025,Uttar Pradesh,Deoria,274702,10,7,0
17-06-2025,Uttar Pradesh,Deoria,274203,0,1,1
17-06-2025,Uttar Pradesh,Deoria,274408,3,4,0
17-06-2025,Uttar Pradesh,Deoria,274508,0,4,0
01-05-2025,Uttar Pradesh,Deoria,274202,160,197,10
02-09-2025,Uttar Pradesh,Deoria,274001,13,22,0
02-09-2025,Uttar Pradesh,Deoria,274201,5,7,0
02-09-2025,Uttar Pradesh,Deoria,274505,1,4,0
02-09-2025,Uttar Pradesh,Deoria,274508,1,2,0
02-09-2025,Uttar Pradesh,Deoria,274702,12,7,0
02-09-2025,Uttar Pradesh,Deoria,274703,2,2,0
03-09-2025,Uttar Pradesh,Deoria,274001,11,21,1
03-09-2025,Uttar Pradesh,Deoria,274404,4,1,0
03-09-2025,Uttar Pradesh,Deoria,274408,2,8,0
03-09-2025,Uttar Pradesh,Deoria,274505,2,2,0
03-09-2025,Uttar Pradesh,Deoria,274601,1,1,0
03-09-2025,Uttar Pradesh,Deoria,274703,14,2,0
03-09-2025,Uttar Pradesh,Deoria,274705,2,2,0
01-09-2025,Uttar Pradesh,Deoria,274182,5,4,0
01-09-2025,Uttar Pradesh,Deoria,274405,5,1,0
01-09-2025,Uttar Pradesh,Deoria,274502,2,7,0
01-09-2025,Uttar Pradesh,Deoria,274603,8,1,0
01-09-2025,Uttar Pradesh,Deoria,274701,8,6,0
04-09-2025,Uttar Pradesh,Deoria,274201,0,4,0
04-09-2025,Uttar Pradesh,Deoria,274404,11,6,1
04-09-2025,Uttar Pradesh,Deoria,274505,1,2,0
04-09-2025,Uttar Pradesh,Deoria,274602,1,0,0
04-09-2025,Uttar Pradesh,Deoria,274603,1,1,0
04-09-2025,Uttar Pradesh,Deoria,274701,3,3,0
06-09-2025,Uttar Pradesh,Deoria,274405,13,9,0
06-09-2025,Uttar Pradesh,Deoria,274604,2,3,0
06-09-2025,Uttar Pradesh,Deoria,274705,1,4,0
05-09-2025,Uttar Pradesh,Deoria,274001,3,10,0
05-09-2025,Uttar Pradesh,Deoria,274408,2,3,0
05-09-2025,Uttar Pradesh,Deoria,274501,0,3,0
05-09-2025,Uttar Pradesh,Deoria,274502,0,1,0
05-09-2025,Uttar Pradesh,Deoria,274505,1,0,0
07-09-2025,Uttar Pradesh,Deoria,274408,3,5,0
09-09-2025,Uttar Pradesh,Deoria,274182,4,1,0
09-09-2025,Uttar Pradesh,Deoria,274201,1,4,0
09-09-2025,Uttar Pradesh,Deoria,274202,2,8,0
09-09-2025,Uttar Pradesh,Deoria,274502,2,1,0
09-09-2025,Uttar Pradesh,Deoria,274509,3,8,0
09-09-2025,Uttar Pradesh,Deoria,274703,2,2,0
08-09-2025,Uttar Pradesh,Deoria,274182,2,2,0
08-09-2025,Uttar Pradesh,Deoria,274501,1,6,0
08-09-2025,Uttar Pradesh,Deoria,274502,1,2,0
08-09-2025,Uttar Pradesh,Deoria,274505,0,1,0
08-09-2025,Uttar Pradesh,Deoria,274603,3,3,0
08-09-2025,Uttar Pradesh,Deoria,274604,1,3,0
11-09-2025,Uttar Pradesh,Deoria,274182,2,0,0
11-09-2025,Uttar Pradesh,Deoria,274404,0,4,0
11-09-2025,Uttar Pradesh,Deoria,274509,2,7,0
11-09-2025,Uttar Pradesh,Deoria,274705,1,1,0
10-09-2025,Uttar Pradesh,Deoria,274203,0,2,0
10-09-2025,Uttar Pradesh,Deoria,274204,10,11,0
10-09-2025,Uttar Pradesh,Deoria,274404,5,2,0
10-09-2025,Uttar Pradesh,Deoria,274502,1,6,0
10-09-2025,Uttar Pradesh,Deoria,274508,1,0,0
10-09-2025,Uttar Pradesh,Deoria,274509,3,4,0
10-09-2025,Uttar Pradesh,Deoria,274603,4,2,0
10-09-2025,Uttar Pradesh,Deoria,274701,6,2,0
14-09-2025,Uttar Pradesh,Deoria,274201,2,4,0
14-09-2025,Uttar Pradesh,Deoria,274408,4,2,0
